,C1,C2,C5,C6,C7,C10,cancer_type
TCGA-DK-A1AC-01,-0.12923438847064972,0.4446570873260498,-0.05465617775917053,0.2441185563802719,0.4442937970161438,-0.8081160187721252,BLCA
TCGA-DK-A1AD-01,0.05991065502166748,-0.052392929792404175,-0.09508049488067627,-0.07768867164850235,0.0020694807171821594,-0.1398734450340271,BLCA
TCGA-DK-A1AE-01,-0.022855103015899658,-0.09972810745239258,0.17627683281898499,0.009447067975997925,-0.16162613034248352,-0.27478933334350586,BLCA
TCGA-DK-A1AF-01,-0.28464990854263306,-0.07037684321403503,-0.05412578582763672,0.07736000418663025,-0.6607116460800171,-0.37496301531791687,BLCA
TCGA-DK-A1AG-01,0.15972965955734253,0.08770709484815598,0.2071940153837204,-0.3215782642364502,-0.3314622938632965,0.22374267876148224,BLCA
TCGA-DK-A2HX-01,-0.3474012017250061,-0.04865814745426178,-0.09127157926559448,0.13994860649108887,-0.23987501859664917,-0.16420266032218933,BLCA
TCGA-DK-A2I1-01,-0.0363306999206543,-0.15312911570072174,-0.19984327256679535,0.06363965570926666,-0.07117959856987,-0.1403627097606659,BLCA
TCGA-DK-A2I2-01,-0.14415356516838074,-0.019271116703748703,-0.05933485925197601,0.31158843636512756,-0.12873193621635437,-0.28354790806770325,BLCA
TCGA-DK-A2I4-01,-0.1240597516298294,-0.07441595196723938,-0.042289480566978455,0.004670470952987671,-0.37386754155158997,-0.2150784581899643,BLCA
TCGA-DK-A2I6-01,0.31205111742019653,0.008308768272399902,-0.06336525082588196,0.13414999842643738,0.1130460798740387,0.1716388463973999,BLCA
TCGA-DK-A3IK-01,-0.14339542388916016,-0.1396639049053192,-0.10998938977718353,-0.1370878517627716,0.19958172738552094,-0.032737910747528076,BLCA
TCGA-DK-A3IL-01,0.18351012468338013,0.0534539520740509,-0.3154917061328888,0.045588888227939606,0.48935604095458984,-0.16247087717056274,BLCA
TCGA-DK-A3IM-01,0.228085458278656,0.12514431774616241,-0.02964848279953003,0.08330053091049194,0.1517980545759201,0.015208333730697632,BLCA
TCGA-DK-A3IN-01,0.06066034734249115,-0.22128495573997498,-0.26158133149147034,0.19957605004310608,-0.34816282987594604,-0.1893284022808075,BLCA
TCGA-DK-A3IQ-01,-0.4333118200302124,-0.47744134068489075,-0.5837555527687073,0.4083881974220276,-0.018438026309013367,-0.22922036051750183,BLCA
TCGA-DK-A3IS-01,0.20232705771923065,0.08998771011829376,0.4022083878517151,-0.17526835203170776,-0.05662533640861511,0.2503679394721985,BLCA
TCGA-DK-A3IT-01,0.05907406657934189,0.051748789846897125,-0.12512657046318054,-0.016854874789714813,0.14103902876377106,0.06578521430492401,BLCA
TCGA-DK-A3IU-01,-0.4829555153846741,-0.24539248645305634,-0.3449549078941345,0.34122493863105774,-0.06956813484430313,-0.356458842754364,BLCA
TCGA-DK-A3IV-01,0.12532088160514832,0.1801285594701767,0.6052913665771484,-0.3533158302307129,-0.04558427631855011,0.3177422285079956,BLCA
TCGA-DK-A3WW-01,0.4268137514591217,0.07527327537536621,0.10371746867895126,0.04577392339706421,-0.45532071590423584,0.10743685066699982,BLCA
TCGA-DK-A3WX-01,0.11549500375986099,-0.01629030518233776,-0.07967671751976013,0.13048604130744934,-0.35190272331237793,-0.255506694316864,BLCA
TCGA-DK-A3WY-01,-0.520753800868988,-0.13200432062149048,-0.4913616478443146,0.4996936619281769,0.286304771900177,-0.61972576379776,BLCA
TCGA-DK-A3X1-01,0.16122137010097504,0.022813744843006134,-0.12053366005420685,0.1646244078874588,-0.027252648025751114,0.13048304617404938,BLCA
TCGA-DK-A3X2-01,-0.18737128376960754,0.06516161561012268,0.1479952037334442,0.18753570318222046,0.76312655210495,0.20163306593894958,BLCA
TCGA-DK-A6AV-01,0.1798645406961441,-0.050037480890750885,0.15003034472465515,-0.27952465415000916,0.10986701399087906,0.07477393746376038,BLCA
TCGA-DK-A6AW-01,0.011660747230052948,-0.08264321088790894,0.10931704193353653,-0.38192182779312134,-0.21001477539539337,0.20921775698661804,BLCA
TCGA-DK-A6B0-01,0.16027843952178955,0.052994534373283386,0.4718811511993408,-0.344749391078949,-0.06478701531887054,0.24879319965839386,BLCA
TCGA-DK-A6B1-01,-0.20335710048675537,-0.04617073014378548,0.04732605814933777,0.3521353304386139,0.12358802556991577,-0.32840636372566223,BLCA
TCGA-DK-A6B2-01,-0.10933433473110199,-0.03717353940010071,-0.03619129955768585,0.021967768669128418,-0.11451828479766846,0.0069719403982162476,BLCA
TCGA-DK-A6B5-01,0.22412855923175812,0.062439873814582825,0.2762955129146576,-0.5845237970352173,0.05528992414474487,0.6593167781829834,BLCA
TCGA-DK-A6B6-01,-0.003756687045097351,-0.043812960386276245,0.3633612394332886,-0.22997228801250458,-0.11008338630199432,-0.06748832762241364,BLCA
TCGA-DK-AA6L-01,0.3794746398925781,-0.02024264633655548,0.03775836527347565,-0.25432395935058594,0.12377354502677917,0.3282167911529541,BLCA
TCGA-DK-AA6M-01,0.31478965282440186,-0.03259487822651863,-0.22415119409561157,-0.1340181529521942,-0.005983069539070129,0.2824428677558899,BLCA
TCGA-DK-AA6P-01,-0.23245355486869812,0.0868305116891861,0.1556684672832489,-0.08502768725156784,0.5145841836929321,-0.08390273153781891,BLCA
TCGA-DK-AA6Q-01,0.43641772866249084,-0.05821019411087036,0.4752167761325836,-0.24543748795986176,0.019081439822912216,0.22372207045555115,BLCA
TCGA-DK-AA6R-01,0.48003774881362915,0.11774034798145294,0.17887279391288757,-0.10736396908760071,-0.43896251916885376,0.023295670747756958,BLCA
TCGA-DK-AA6S-01,-0.2616861164569855,-0.1775948703289032,-0.1767454743385315,0.11089152097702026,-0.12085970491170883,-0.34356555342674255,BLCA
TCGA-DK-AA6T-01,-0.010735176503658295,-0.14020445942878723,-0.4684949219226837,0.25188568234443665,0.8321208953857422,-0.34621739387512207,BLCA
TCGA-DK-AA6U-01,0.16229532659053802,0.31131136417388916,0.2679494321346283,-0.07674235105514526,0.2770618200302124,-0.08070703595876694,BLCA
TCGA-DK-AA6W-01,-0.7529792785644531,0.35233256220817566,-0.34767916798591614,0.6060666441917419,1.2307982444763184,-0.715962290763855,BLCA
TCGA-DK-AA6X-01,-0.2934528589248657,-0.035290345549583435,0.27645471692085266,-0.2463732659816742,-0.2726516127586365,0.25843024253845215,BLCA
TCGA-DK-AA71-01,-0.05219455808401108,0.1703956425189972,0.33418479561805725,0.14054512977600098,0.2438862919807434,0.02249566838145256,BLCA
TCGA-DK-AA74-01,0.07912558317184448,-0.08542187511920929,-0.115599125623703,0.16308143734931946,-0.29301226139068604,-0.027379110455513,BLCA
TCGA-DK-AA75-01,0.04590567201375961,0.260632187128067,0.3165360987186432,0.03300175070762634,0.6761876344680786,0.13418632745742798,BLCA
TCGA-DK-AA76-01,0.0999498963356018,0.06551896035671234,0.12048009037971497,-0.25890520215034485,0.2599782943725586,-0.07180517911911011,BLCA
TCGA-DK-AA77-01,0.12563100457191467,0.003504335880279541,0.36571407318115234,-0.272113561630249,-0.4304834306240082,0.24957263469696045,BLCA
TCGA-E5-A2PC-01,0.15522265434265137,0.04589274525642395,0.4336714744567871,-0.21233859658241272,-0.6890861988067627,0.12277299165725708,BLCA
TCGA-E5-A4TZ-01,-0.015224486589431763,-0.019413456320762634,0.22200125455856323,-0.22319254279136658,0.49678489565849304,0.32303035259246826,BLCA
TCGA-E5-A4U1-01,-0.19859538972377777,0.11312898993492126,0.002758212387561798,0.08041097223758698,0.6802377104759216,0.2968849539756775,BLCA
TCGA-E7-A3X6-01,0.24325977265834808,-0.04959685355424881,0.20392628014087677,-0.14782726764678955,-0.5910407900810242,0.30420374870300293,BLCA
TCGA-E7-A3Y1-01,-0.04111164063215256,-0.18442527949810028,0.06258494406938553,-0.19374823570251465,-0.08179396390914917,0.19673629105091095,BLCA
TCGA-E7-A4IJ-01,0.13819891214370728,0.11803710460662842,0.39620622992515564,-0.29451683163642883,-0.13970644772052765,0.0573728084564209,BLCA
TCGA-E7-A4XJ-01,0.39045703411102295,0.12301864475011826,0.24786308407783508,-0.5417232513427734,0.013327747583389282,0.4081130027770996,BLCA
TCGA-E7-A519-01,0.24951234459877014,0.20840951800346375,0.445553183555603,-0.23338383436203003,-0.15372715890407562,0.418520987033844,BLCA
TCGA-E7-A541-01,0.08074502646923065,0.08412118256092072,0.07474712282419205,-0.2371569126844406,-0.04998823627829552,0.2323845773935318,BLCA
TCGA-E7-A5KE-01,0.2122708261013031,0.16109353303909302,0.41494399309158325,-0.3276098966598511,0.1862126588821411,0.30009257793426514,BLCA
TCGA-E7-A5KF-01,0.060125961899757385,0.31527823209762573,0.5330116152763367,-0.4213658571243286,-0.05182778835296631,0.05172079801559448,BLCA
TCGA-E7-A677-01,0.30682075023651123,-0.07763059437274933,0.05764402449131012,-0.3220311403274536,0.12136352062225342,0.09147876501083374,BLCA
TCGA-E7-A678-01,0.24895240366458893,-0.1151215136051178,0.550818681716919,-0.40706926584243774,-0.14447861909866333,0.3026251196861267,BLCA
TCGA-E7-A6MD-01,0.17502333223819733,-0.05904942750930786,-0.02131585031747818,-0.0011946707963943481,-0.06963611394166946,0.02268834412097931,BLCA
TCGA-E7-A6ME-01,-0.6205136775970459,0.6639364361763,0.43424296379089355,0.21384835243225098,0.6192445158958435,-0.8619496822357178,BLCA
TCGA-E7-A6MF-01,-0.18392150104045868,-0.031569257378578186,0.524655282497406,-0.21954238414764404,0.1831704080104828,0.31160882115364075,BLCA
TCGA-E7-A7DU-01,0.23115333914756775,-0.02079075574874878,0.3079725503921509,-0.301790714263916,-0.14379256963729858,0.4610767662525177,BLCA
TCGA-E7-A7DV-01,0.03872270882129669,-0.09095495194196701,-0.4019151031970978,0.19089244306087494,-0.31823229789733887,-0.05403326451778412,BLCA
TCGA-E7-A7PW-01,-0.1265152394771576,0.013523906469345093,-0.08721891045570374,-0.0946279764175415,0.4453940987586975,0.23392093181610107,BLCA
TCGA-E7-A7XN-01,0.41691920161247253,0.0957498550415039,0.4175412058830261,-0.5240851640701294,-0.6417351961135864,0.46350520849227905,BLCA
TCGA-E7-A85H-01,-0.041941531002521515,0.1505076289176941,-0.07846216857433319,0.2046019434928894,0.356560081243515,0.08723622560501099,BLCA
TCGA-E7-A8O7-01,0.10277023911476135,0.19890213012695312,0.5033361315727234,-0.38152095675468445,-0.44967809319496155,0.2019040286540985,BLCA
TCGA-E7-A8O8-01,0.28803104162216187,0.20310817658901215,0.4000634253025055,-0.3087117671966553,-0.008320584893226624,0.4645617604255676,BLCA
TCGA-E7-A97P-01,0.2058115154504776,-0.040992140769958496,0.28527989983558655,-0.18410110473632812,-0.8672448396682739,0.15899381041526794,BLCA
TCGA-E7-A97Q-01,-0.335880309343338,-0.10821273922920227,-0.2379206418991089,0.2549707889556885,0.09961806982755661,0.1091485247015953,BLCA
TCGA-FD-A3B3-01,-0.019728079438209534,0.008666932582855225,-0.018021777272224426,0.12517942488193512,-0.1985052227973938,-0.41793766617774963,BLCA
TCGA-FD-A3B4-01,0.03965909779071808,-0.08922400325536728,-0.25146105885505676,0.11846616864204407,-0.09436243772506714,-0.09932203590869904,BLCA
TCGA-FD-A3B5-01,-0.07188504934310913,0.094781294465065,0.05807741358876228,0.05058731138706207,-0.20052902400493622,0.23519349098205566,BLCA
TCGA-FD-A3B6-01,-0.01396651566028595,0.15516337752342224,0.014402005821466446,0.08905507624149323,-0.3134028911590576,-0.2511427402496338,BLCA
TCGA-FD-A3B7-01,-0.266583114862442,-0.2504556477069855,-0.5819216370582581,0.4052627682685852,-0.3781799077987671,-0.4530192017555237,BLCA
TCGA-FD-A3B8-01,-0.3648548722267151,-0.15970107913017273,-0.32907775044441223,0.3156805634498596,-0.3577096462249756,-0.5766310691833496,BLCA
TCGA-FD-A3N5-01,0.19766876101493835,-0.006706506013870239,-0.3534054160118103,0.09157831221818924,-0.13686494529247284,0.10886789858341217,BLCA
TCGA-FD-A3N6-01,0.45569291710853577,0.03868001699447632,-0.01617482304573059,0.00368499755859375,-0.11336460709571838,-0.0021056681871414185,BLCA
TCGA-FD-A3NA-01,0.4137141704559326,0.16543573141098022,0.23503805696964264,-0.1882786601781845,-0.384694904088974,0.09470012784004211,BLCA
TCGA-FD-A3SJ-01,-0.28124216198921204,0.021061033010482788,-0.168387770652771,0.2481166422367096,0.18380044400691986,-0.07878433167934418,BLCA
TCGA-FD-A3SL-01,-0.3893800377845764,-0.09597921371459961,-0.23732298612594604,0.23003466427326202,-0.19807809591293335,-0.5100734233856201,BLCA
TCGA-FD-A3SM-01,0.075498066842556,0.01909177377820015,-0.10775363445281982,0.17399275302886963,0.04006291180849075,-0.12960943579673767,BLCA
TCGA-FD-A3SN-01,0.32801955938339233,-0.21696583926677704,-0.0935089960694313,-0.23093046247959137,0.008197523653507233,0.37659722566604614,BLCA
TCGA-FD-A3SO-01,0.06765082478523254,-0.12704753875732422,-0.08211815357208252,0.0938083827495575,-0.06062861531972885,-0.23709146678447723,BLCA
TCGA-FD-A3SP-01,-0.23172444105148315,-0.07527638971805573,-0.5785949230194092,0.4173692762851715,-0.018024638295173645,-0.4288516640663147,BLCA
TCGA-FD-A3SQ-01,-0.1883978247642517,-0.12698589265346527,-0.27995210886001587,0.09944221377372742,-0.222182497382164,-0.22323009371757507,BLCA
TCGA-FD-A3SR-01,-0.483717143535614,-0.15374666452407837,-0.4324275553226471,0.19796887040138245,0.20068366825580597,-0.23652032017707825,BLCA
TCGA-FD-A3SS-01,-0.008066460490226746,0.07262711971998215,-0.1397794783115387,-0.11355969309806824,0.4664696455001831,0.09018979966640472,BLCA
TCGA-FD-A43N-01,0.31478404998779297,0.04211778938770294,-0.014963939785957336,-0.15217548608779907,-0.2587304413318634,0.10628464072942734,BLCA
TCGA-FD-A43P-01,-0.305493026971817,0.09866315126419067,0.008324719965457916,-0.032784417271614075,0.2697927951812744,-0.3970487117767334,BLCA
TCGA-FD-A43S-01,-0.14497268199920654,-0.07070186734199524,0.04354900121688843,0.041391611099243164,-0.12640732526779175,-0.013095378875732422,BLCA
TCGA-FD-A43U-01,-0.043072521686553955,-0.12173813581466675,-0.4200895428657532,0.23046180605888367,0.04660099744796753,0.11929091811180115,BLCA
TCGA-FD-A43X-01,0.2076074630022049,0.05929341912269592,0.1084413230419159,-0.3330470621585846,0.19125337898731232,0.4842943251132965,BLCA
TCGA-FD-A43Y-01,0.3074007034301758,0.09520593285560608,-0.045058004558086395,0.11104851961135864,-0.28329014778137207,0.004264466464519501,BLCA
TCGA-FD-A5BR-01,-0.01719719171524048,-0.10528963804244995,0.18757201731204987,0.009203225374221802,-0.06955985724925995,-0.12694254517555237,BLCA
TCGA-FD-A5BS-01,-0.1562352329492569,-0.2160271406173706,-0.07652732729911804,0.04909506440162659,-0.07509639859199524,-0.22646351158618927,BLCA
TCGA-FD-A5BT-01,-0.06349349766969681,-0.05333344638347626,-0.449614018201828,0.4512498676776886,0.05190269649028778,-0.24757856130599976,BLCA
TCGA-FD-A5BU-01,0.10337390005588531,-0.19580844044685364,-0.035272177308797836,-0.027665220201015472,-0.2075156569480896,-0.22211210429668427,BLCA
TCGA-FD-A5BV-01,0.010240614414215088,-0.024115927517414093,0.28771069645881653,-0.11555600166320801,-0.16126284003257751,-0.19138279557228088,BLCA
TCGA-FD-A5BX-01,-0.20364433526992798,-0.25778186321258545,-0.6731823682785034,0.584843635559082,-0.014893561601638794,-0.3503305912017822,BLCA
TCGA-FD-A5BY-01,0.18955811858177185,-0.24483361840248108,0.1497996598482132,-0.11604867875576019,-0.31202709674835205,0.26628589630126953,BLCA
TCGA-FD-A5BZ-01,-0.08642065525054932,-0.16118910908699036,-0.23132000863552094,0.23864687979221344,-0.07615162432193756,-0.19979895651340485,BLCA
TCGA-FD-A5C0-01,-0.1422823667526245,-0.17175491154193878,0.043406203389167786,0.10779227316379547,0.19787262380123138,-0.00157821923494339,BLCA
TCGA-FD-A5C1-01,0.26174238324165344,-0.15965156257152557,0.06418566405773163,-0.051264822483062744,-0.13304147124290466,0.15970952808856964,BLCA
TCGA-FD-A62N-01,0.05261899530887604,-0.12397924810647964,-0.21612712740898132,0.04141218960285187,0.060794100165367126,-0.16847127676010132,BLCA
TCGA-FD-A62O-01,0.24164386093616486,0.07034517079591751,0.22354987263679504,-0.311413437128067,0.07103130221366882,0.15768036246299744,BLCA
TCGA-FD-A62P-01,-0.10830514132976532,-0.057666193693876266,-0.09723975509405136,-0.0077111124992370605,0.1753031462430954,0.24238160252571106,BLCA
TCGA-FD-A62S-01,-0.02826833724975586,-0.21600212156772614,-0.2745407819747925,0.2804845869541168,-0.2412235289812088,-0.3272210359573364,BLCA
TCGA-FD-A6TA-01,0.09606042504310608,0.002802550792694092,-0.10387493669986725,-0.06890828907489777,-0.1765843778848648,0.09975378215312958,BLCA
TCGA-FD-A6TB-01,-0.21609985828399658,0.09512028098106384,0.16981184482574463,0.005512803792953491,0.21433977782726288,-0.08418592810630798,BLCA
TCGA-FD-A6TC-01,-0.08826941251754761,-0.16285108029842377,-0.28654882311820984,0.032620787620544434,0.21300813555717468,0.19941431283950806,BLCA
TCGA-FD-A6TD-01,0.34194061160087585,-0.07476221024990082,-0.032114773988723755,-0.16762888431549072,-0.46955636143684387,0.20146305859088898,BLCA
TCGA-FD-A6TE-01,0.11428242921829224,0.17901082336902618,-0.028043270111083984,-0.07782167196273804,0.07732778042554855,0.2700524926185608,BLCA
TCGA-FD-A6TF-01,-0.16920752823352814,-0.11969032883644104,-0.1424838751554489,0.37735000252723694,0.14690548181533813,-0.3463298976421356,BLCA
TCGA-FD-A6TG-01,-0.15530839562416077,-0.1750417947769165,-0.2013930082321167,-0.012968301773071289,0.25413650274276733,0.018921971321105957,BLCA
TCGA-FD-A6TH-01,-0.01984615996479988,-0.032457135617733,-0.3557148575782776,0.05607081577181816,0.14401108026504517,-0.10940694063901901,BLCA
TCGA-FD-A6TI-01,-0.06821657717227936,-0.07324197888374329,0.2936581075191498,-0.12864410877227783,-0.09878326207399368,-0.10512619465589523,BLCA
TCGA-FD-A6TK-01,0.020285993814468384,-0.11613105237483978,-0.3386031687259674,0.06222645938396454,-0.19821274280548096,-0.19599616527557373,BLCA
TCGA-FJ-A3Z7-01,-0.39022836089134216,0.09425622224807739,-0.5562379956245422,0.3361593186855316,0.37918621301651,-0.48663705587387085,BLCA
TCGA-FJ-A3Z9-01,0.5155680179595947,0.03537595272064209,0.28450608253479004,-0.35368359088897705,-0.1525806486606598,0.3999195098876953,BLCA
TCGA-FJ-A3ZE-01,-0.037633806467056274,0.12185034155845642,-0.1591218262910843,-0.4578455090522766,0.37038472294807434,0.4499001204967499,BLCA
TCGA-FJ-A3ZF-01,-0.2759304940700531,0.2305012345314026,-0.18946950137615204,0.25154516100883484,0.7553473711013794,-0.14117832481861115,BLCA
TCGA-FJ-A871-01,0.1432742476463318,0.0204840749502182,-0.7933117151260376,0.3851833939552307,0.5916651487350464,0.019537657499313354,BLCA
TCGA-FT-A3EE-01,0.24238461256027222,0.09787280112504959,0.232430100440979,-0.3489949405193329,-0.4489678740501404,-0.16459345817565918,BLCA
TCGA-FT-A61P-01,0.051119036972522736,-0.09441524744033813,-0.06277276575565338,0.043541207909584045,-0.3625057637691498,-0.010933645069599152,BLCA
TCGA-G2-A2EC-01,-0.1771891713142395,-0.16038864850997925,-0.22467023134231567,0.1765722781419754,-0.15862734615802765,-0.23030060529708862,BLCA
TCGA-G2-A2EF-01,0.06611694395542145,-0.10299272835254669,-0.5470685958862305,0.3136345446109772,-0.19694805145263672,-0.29400619864463806,BLCA
TCGA-G2-A2EJ-01,0.4350154995918274,0.2392377257347107,0.5507785081863403,-0.23920150101184845,-0.548549234867096,0.1039535403251648,BLCA
TCGA-G2-A2EK-01,0.0901336595416069,-0.11643944680690765,0.3020987808704376,-0.28374457359313965,-0.13060864806175232,0.20363886654376984,BLCA
TCGA-G2-A2EL-01,-1.225691556930542,0.4618515372276306,-0.3041982054710388,0.6352850198745728,1.0427956581115723,-1.19429349899292,BLCA
TCGA-G2-A2EO-01,0.2660426199436188,0.13808661699295044,0.08615939319133759,0.2206164300441742,-0.17834948003292084,-0.27485501766204834,BLCA
TCGA-G2-A2ES-01,0.3567420244216919,0.0004934370517730713,0.5039563775062561,-0.2848771810531616,-0.7290599346160889,0.11632326245307922,BLCA
TCGA-G2-A3IB-01,0.7303082942962646,-0.18630707263946533,0.5628788471221924,-0.47543495893478394,-0.6467850804328918,0.5159138441085815,BLCA
TCGA-G2-A3IE-01,0.26899147033691406,0.11260488629341125,0.22814930975437164,-0.11607171595096588,0.1116800457239151,0.3306783437728882,BLCA
